age,job,marital,education,default,balance,housing,loan,contact,poutcome,Target,avgloginspermonth,AvgSessiontime,bounceRate,successrate,timeontask,featureusagescore
32,blue-collar,divorced,unknown,yes,-274,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
32,management,single,unknown,no,3044,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
32,student,single,unknown,no,2313,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
32,blue-collar,divorced,unknown,no,291,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
32,entrepreneur,married,unknown,no,73,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,services,married,unknown,no,23,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,services,single,unknown,no,2378,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,technician,married,unknown,no,0,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,entrepreneur,married,unknown,no,73,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,technician,single,unknown,no,354,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,single,unknown,no,787,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,technician,single,unknown,no,317,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,admin.,single,unknown,no,393,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,student,single,unknown,no,5969,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,student,single,unknown,no,4110,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,unemployed,single,unknown,no,4,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,unemployed,married,unknown,no,881,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,student,single,unknown,no,2321,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,technician,married,unknown,no,429,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
32,admin.,married,unknown,no,516,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,services,single,unknown,no,6145,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,admin.,single,unknown,no,2692,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,blue-collar,married,unknown,no,1267,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,blue-collar,single,unknown,no,258,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,technician,single,unknown,no,-301,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,technician,married,unknown,no,712,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,student,single,unknown,no,640,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,services,married,unknown,no,1016,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,technician,married,unknown,no,14533,no,no,cellular,success,no,15,130,0.3,0.7,90,0.8
32,student,single,unknown,no,376,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,technician,single,unknown,no,491,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,student,single,unknown,no,376,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,student,single,unknown,no,0,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
32,technician,single,unknown,no,491,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
33,unknown,single,unknown,no,1,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,technician,married,unknown,no,0,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,blue-collar,single,unknown,no,-90,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,services,married,unknown,no,89,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,married,unknown,no,18347,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,blue-collar,single,unknown,no,12,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,unemployed,single,unknown,no,170,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,married,unknown,no,117,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
33,management,single,unknown,no,1534,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
33,services,divorced,unknown,no,392,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
33,blue-collar,married,unknown,no,-923,yes,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
33,admin.,married,unknown,no,2780,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
33,blue-collar,single,unknown,no,129,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
33,blue-collar,married,unknown,no,2655,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
33,blue-collar,married,unknown,no,695,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
33,admin.,married,unknown,no,664,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
33,technician,divorced,unknown,no,1279,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
33,technician,single,unknown,no,10600,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
33,blue-collar,single,unknown,no,514,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
33,blue-collar,divorced,unknown,yes,-274,yes,yes,cellular,failure,yes,8,50,0.8,0.2,210,0.3
33,technician,married,unknown,no,1450,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
33,student,single,unknown,no,5969,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
33,blue-collar,single,unknown,no,129,yes,yes,cellular,failure,yes,8,50,0.8,0.2,210,0.3
33,student,single,unknown,no,1170,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
33,blue-collar,married,unknown,no,24,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
33,technician,single,unknown,no,135,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
33,student,single,unknown,no,86,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
33,student,single,unknown,no,242,no,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
33,entrepreneur,married,unknown,no,73,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
33,student,single,unknown,no,5969,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
33,student,single,unknown,no,2321,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
33,services,single,unknown,no,523,yes,no,unknown,unknown,yes,8,50,0.8,0.2,210,0.3
33,services,single,unknown,no,2297,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
33,student,single,unknown,no,2321,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
34,admin.,married,unknown,no,3,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
34,blue-collar,married,unknown,no,245,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
34,admin.,single,unknown,no,2434,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
34,management,married,unknown,yes,-353,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
34,blue-collar,married,unknown,no,-17,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
34,blue-collar,married,unknown,no,1117,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
34,technician,married,unknown,no,4053,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
34,blue-collar,married,unknown,no,391,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
34,blue-collar,married,unknown,no,-465,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
34,blue-collar,single,unknown,no,6141,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
34,blue-collar,married,unknown,no,553,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
34,self-employed,divorced,unknown,no,28,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
34,technician,married,unknown,no,12,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
34,blue-collar,married,unknown,no,568,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
34,services,married,unknown,no,0,yes,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
34,unknown,married,unknown,no,164,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
34,unknown,married,unknown,no,4535,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
34,entrepreneur,married,unknown,no,-506,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
34,student,single,unknown,no,5827,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
34,technician,single,unknown,no,4223,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
34,technician,married,unknown,no,863,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
34,blue-collar,single,unknown,no,5901,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
34,technician,divorced,unknown,no,975,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
34,entrepreneur,married,unknown,no,98,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
34,blue-collar,married,unknown,no,11,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
34,management,single,unknown,no,1534,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
34,management,single,unknown,no,355,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
34,student,married,unknown,no,1387,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
34,student,single,unknown,no,1281,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
34,blue-collar,married,unknown,no,41,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
34,blue-collar,married,unknown,no,0,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
34,self-employed,single,unknown,no,687,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
34,blue-collar,married,unknown,no,201,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
34,blue-collar,single,unknown,no,-90,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
34,management,single,unknown,no,6013,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
34,student,single,unknown,no,1011,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
34,blue-collar,divorced,unknown,no,172,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
34,student,single,unknown,no,1281,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
34,blue-collar,single,unknown,no,484,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
34,blue-collar,single,unknown,no,129,yes,yes,cellular,success,yes,8,50,0.8,0.2,210,0.3
34,student,single,unknown,no,86,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
34,student,single,unknown,no,242,no,no,telephone,failure,no,15,130,0.3,0.7,90,0.8
34,student,single,unknown,no,5969,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
34,services,married,unknown,no,746,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
34,unemployed,single,unknown,no,517,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
34,student,single,unknown,no,2321,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
35,student,single,unknown,no,298,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
35,blue-collar,single,unknown,yes,-532,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
35,technician,married,unknown,no,86,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
35,technician,married,unknown,no,208,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
35,blue-collar,married,unknown,no,4822,yes,no,unknown,unknown,yes,8,50,0.8,0.2,210,0.3
35,blue-collar,married,unknown,no,-205,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
35,management,single,unknown,no,137,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
35,blue-collar,married,unknown,no,56,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
35,management,married,unknown,no,1128,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
35,unknown,married,unknown,no,0,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
35,blue-collar,single,unknown,no,871,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
35,housemaid,single,unknown,no,4378,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
35,blue-collar,divorced,unknown,no,164,no,no,unknown,unknown,yes,8,50,0.8,0.2,210,0.3
35,blue-collar,single,unknown,no,422,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
35,blue-collar,married,unknown,no,75,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
35,services,married,unknown,no,2,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
35,technician,married,unknown,no,3,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
35,blue-collar,married,unknown,no,53,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
35,services,married,unknown,no,0,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
35,blue-collar,married,unknown,no,1201,no,no,unknown,unknown,yes,8,50,0.8,0.2,210,0.3
35,blue-collar,married,unknown,no,-400,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
35,management,single,unknown,no,2361,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
35,blue-collar,married,unknown,no,1084,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
35,technician,divorced,unknown,no,244,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
35,blue-collar,single,unknown,no,217,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
35,unemployed,married,unknown,no,144,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
35,blue-collar,married,unknown,no,1662,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
35,technician,divorced,unknown,no,-11,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
35,blue-collar,single,unknown,no,2298,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
35,technician,single,unknown,no,1342,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
35,technician,single,unknown,no,0,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
35,student,single,unknown,no,0,no,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
35,management,single,unknown,no,343,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
35,management,single,unknown,no,342,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
35,management,single,unknown,no,186,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
35,blue-collar,single,unknown,no,871,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
35,admin.,married,unknown,no,1055,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
35,blue-collar,married,unknown,no,520,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
35,services,married,unknown,no,1935,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
35,services,married,unknown,no,618,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
35,technician,single,unknown,no,726,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
35,management,single,unknown,no,121,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
35,blue-collar,married,unknown,no,245,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
35,blue-collar,married,unknown,no,-465,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
35,blue-collar,single,unknown,no,88,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
35,blue-collar,single,unknown,no,597,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
35,blue-collar,married,unknown,no,568,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
35,management,divorced,unknown,no,1043,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
35,blue-collar,married,unknown,no,444,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
35,services,married,unknown,no,618,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
35,blue-collar,single,unknown,no,484,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
35,blue-collar,single,unknown,no,484,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
35,management,married,unknown,no,2326,yes,yes,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
35,blue-collar,divorced,unknown,no,172,no,no,unknown,other,no,15,130,0.3,0.7,90,0.8
36,blue-collar,married,unknown,no,1033,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,entrepreneur,married,unknown,no,298,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,blue-collar,married,unknown,no,70,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,blue-collar,divorced,unknown,no,0,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,blue-collar,married,unknown,no,714,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,blue-collar,married,unknown,no,-389,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,services,single,unknown,no,281,yes,no,unknown,unknown,yes,8,50,0.8,0.2,210,0.3
36,blue-collar,married,unknown,no,79,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,blue-collar,married,unknown,no,17983,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,blue-collar,married,unknown,no,-656,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,blue-collar,married,unknown,no,722,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,management,married,unknown,no,-35,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,blue-collar,married,unknown,no,-417,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,admin.,single,unknown,no,-69,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,technician,single,unknown,no,0,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,student,single,unknown,no,36,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,management,married,unknown,no,0,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,unknown,single,unknown,no,1070,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,admin.,single,unknown,no,1815,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,blue-collar,married,unknown,no,3783,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,entrepreneur,married,unknown,no,60,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,blue-collar,single,unknown,no,2054,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,student,single,unknown,no,172,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,student,single,unknown,no,386,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,unemployed,married,unknown,no,1437,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,blue-collar,married,unknown,no,6,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,technician,married,unknown,no,88,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
36,blue-collar,single,unknown,yes,-395,yes,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
36,technician,married,unknown,no,756,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,blue-collar,married,unknown,no,0,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,services,married,unknown,no,-19,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,unemployed,single,unknown,no,4481,no,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
36,blue-collar,married,unknown,no,-742,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,blue-collar,married,unknown,no,722,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,admin.,married,unknown,no,2323,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,married,unknown,no,1597,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,management,single,unknown,no,601,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,student,single,unknown,no,449,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,blue-collar,married,unknown,no,1023,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,blue-collar,single,unknown,no,43,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,blue-collar,single,unknown,no,185,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,blue-collar,married,unknown,no,-400,yes,yes,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,blue-collar,married,unknown,no,1336,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
36,admin.,married,unknown,no,991,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
36,student,single,unknown,no,417,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
36,blue-collar,married,unknown,no,444,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
36,management,single,unknown,no,62,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
36,management,single,unknown,no,62,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,services,married,unknown,no,618,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
36,student,single,unknown,no,417,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
37,services,single,unknown,no,-118,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,unknown,single,unknown,no,414,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,single,unknown,no,391,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,blue-collar,single,unknown,no,2188,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,unknown,no,715,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,blue-collar,single,unknown,no,3044,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,admin.,married,unknown,no,734,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,blue-collar,single,unknown,no,-114,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,blue-collar,married,unknown,no,603,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,admin.,single,unknown,no,179,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,blue-collar,married,unknown,no,-1050,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,admin.,married,unknown,no,2236,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,unknown,no,983,no,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,blue-collar,married,unknown,no,1795,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,blue-collar,married,unknown,no,1508,no,yes,unknown,unknown,yes,8,50,0.8,0.2,210,0.3
37,entrepreneur,married,unknown,no,1134,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,unknown,married,unknown,no,1699,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,admin.,married,unknown,no,463,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,student,married,unknown,no,0,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,services,married,unknown,no,-224,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,married,unknown,no,47,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,housemaid,married,unknown,no,3075,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,unknown,no,146,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,blue-collar,married,unknown,no,897,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
